True	0.0001, 0.2274, 1346.3248, 0.1390, 0.0000, 0.0412, 89.5863, 0.0121, 0.8598, 0.8598, 0.1671, 0.3552, 0.0073, 0.3850, -1835.5791, -7.8717, 0.0146, 0.5560, 2.0011, 2.2910, 0.0000, 0.0490, 29.5954, 0.0071
True	0.0000, 0.2134, 243.6221, 0.0094, 0.0000, 0.0417, 26.1993, 0.0015, 0.7842, 0.7842, 0.4371, 0.4759, 0.3336, 0.3510, -144.5209, -7.6877, 0.5003, 0.5196, 2.0139, 2.2991, 0.0000, 0.0482, 26.4701, 0.0018
True	0.0000, 0.1859, 287.3949, 0.0094, 0.0000, 0.0420, 30.8124, 0.0014, 0.9264, 0.9264, 0.3309, 0.4977, 0.2836, 0.4525, 65.3578, 61.6484, 0.4419, 0.6231, 1.9699, 1.9681, 0.0000, 0.0362, 26.1301, 0.0014
True	0.0000, 0.2515, 399.1186, 0.0205, 0.0000, 0.0622, 40.2798, 0.0036, 0.4470, 0.4470, 0.3145, 0.2682, 0.1993, 0.2086, 65.6213, -2.8895, 0.3323, 0.3453, 1.9700, 3.0585, 0.0000, 0.0662, 35.2086, 0.0037
False	0.0003, 0.3523, 2251.9483, 0.3583, 0.0001, 0.0966, 122.7276, 0.0502, 0.7132, 0.7132, 0.1495, 0.1175, 0.0018, 0.2734, 243.6452, -4.1273, 0.0036, 0.4294, 1.9918, 2.6395, 0.0001, 0.0801, 33.2164, 0.0270
False	0.0002, 0.3874, 1943.6955, 0.2836, 0.0001, 0.1195, 112.3000, 0.0255, 0.7560, 0.7560, 0.1797, 0.1770, 0.0022, 0.2535, 53.9820, -4.5102, 0.0044, 0.4044, 1.9636, 2.5698, 0.0001, 0.0874, 36.0570, 0.0203
False	0.0000, 0.3226, 774.0248, 0.0469, 0.0000, 0.1306, 65.1937, 0.0044, 0.9006, 0.9006, 0.2385, 0.3199, 0.0268, 0.2925, 38.2701, -14.2069, 0.0522, 0.4527, 1.9491, 2.1514, 0.0000, 0.0590, 30.4710, 0.0028
False	0.0001, 0.3282, 1284.5263, 0.1303, 0.0000, 0.0901, 88.3480, 0.0203, 0.7874, 0.7874, 0.1830, 0.1427, 0.0083, 0.2955, 51.0145, -3.2479, 0.0166, 0.4562, 1.9615, 2.8897, 0.0000, 0.0737, 34.2613, 0.0127
False	0.0002, 0.3703, 1838.2854, 0.2233, 0.0001, 0.1114, 114.5657, 0.0178, 0.8393, 0.8393, 0.1420, 0.1968, 0.0025, 0.2615, 45.2869, -11.2870, 0.0049, 0.4146, 1.9568, 2.1944, 0.0001, 0.0757, 15.5480, 0.0086
False	0.0003, 0.3851, 2127.8602, 0.3870, 0.0001, 0.1542, 110.1096, 0.0442, 0.5367, 0.5367, 0.1577, 0.1625, 0.0018, 0.2505, 2316.6099, -3.1852, 0.0037, 0.4007, 1.9991, 2.9153, 0.0001, 0.0931, 47.2131, 0.0345
False	0.0001, 0.2751, 1955.8331, 0.2135, 0.0001, 0.0789, 114.9964, 0.0149, 0.9173, 0.9173, 0.1467, 0.3267, 0.0035, 0.3274, 52.1386, -34.0592, 0.0070, 0.4933, 1.9624, 2.0605, 0.0000, 0.0489, 23.6550, 0.0046
False	0.0000, 0.2513, 1228.7095, 0.1042, 0.0000, 0.0573, 85.0502, 0.0112, 0.8674, 0.8674, 0.2177, 0.3101, 0.0149, 0.3510, 39.5755, -5.2994, 0.0294, 0.5196, 1.9507, 2.4652, 0.0000, 0.0497, 25.7446, 0.0073
False	0.0000, 0.2752, 1044.8627, 0.0711, 0.0000, 0.0797, 74.6163, 0.0071, 0.9030, 0.9030, 0.1494, 0.2770, 0.0202, 0.3441, -173.4251, -5.0358, 0.0396, 0.5120, 2.0116, 2.4956, 0.0000, 0.0548, 30.8116, 0.0059
False	0.0009, 0.9077, 2320.3692, 0.5526, 0.0006, 0.5321, 139.5395, 0.1456, 0.3059, 0.3059, 0.1796, -0.0345, 0.0005, 0.0880, 35.1068, -1.6516, 0.0009, 0.1618, 1.9446, 5.0694, 0.0003, 0.2715, 14.2990, 0.0736
False	0.0001, 0.2896, 1865.0071, 0.1991, 0.0000, 0.0599, 106.9958, 0.0149, 0.4388, 0.4388, 0.1299, 0.3848, 0.0063, 0.1936, 177.6215, -11.2090, 0.0126, 0.3244, 1.9888, 2.1959, 0.0000, 0.0685, 27.0690, 0.0079
False	0.0005, 0.3740, 2920.1569, 0.7652, 0.0001, 0.0999, 139.4838, 0.2145, 0.2848, 0.2848, 0.1354, 0.0534, 0.0010, 0.1825, 264.1762, -1.4312, 0.0021, 0.3087, 1.9925, 6.6380, 0.0002, 0.0971, 25.0265, 0.1103
False	0.0000, 0.5386, 358.1262, 0.0175, 0.0000, 0.2538, 36.4619, 0.0029, 0.7635, 0.7635, 0.2938, 0.0803, 0.0628, 0.1791, -268.0384, -3.1731, 0.1181, 0.3038, 2.0075, 2.9204, 0.0000, 0.1252, 21.3989, 0.0031
False	0.0000, 0.3561, 329.1590, 0.0205, 0.0000, 0.1190, 33.8681, 0.0053, 0.8318, 0.8318, 0.3192, 0.1301, 0.1503, 0.2415, -30.6927, -1.3151, 0.2614, 0.3891, 2.0674, 8.3480, 0.0000, 0.0809, 29.5535, 0.0046
False	0.0000, 0.3198, 205.2558, 0.0094, 0.0000, 0.0689, 24.8655, 0.0019, 0.5071, 0.5071, 0.3097, 0.1620, 0.2193, 0.2367, -7.2746, -1.7378, 0.3597, 0.3828, 2.3187, 4.7107, 0.0000, 0.0766, 22.9631, 0.0021
False	0.0001, 0.5359, 1092.4824, 0.1180, 0.0000, 0.2297, 79.9855, 0.0212, 0.7729, 0.7729, 0.2402, 0.4342, 0.0083, 0.2009, 43.2405, -1.9840, 0.0164, 0.3346, 1.9548, 4.0325, 0.0000, 0.1193, 27.6631, 0.0142
False	0.0000, 0.3388, 305.7398, 0.0180, 0.0000, 0.0921, 32.5224, 0.0027, 0.6299, 0.6299, 0.3919, 0.2445, 0.1037, 0.2693, -57.0211, -1.9888, 0.1880, 0.4243, 2.0357, 4.0227, 0.0000, 0.0845, 31.7459, 0.0041
False	0.0000, 0.3581, 581.6487, 0.0313, 0.0000, 0.0998, 51.8189, 0.0036, 0.5411, 0.5411, 0.2375, 0.2480, 0.0557, 0.2496, 38.0971, -5.6990, 0.1054, 0.3994, 1.9488, 2.4256, 0.0000, 0.0812, 28.1414, 0.0033
False	0.0000, 0.2498, 189.9809, 0.0090, 0.0000, 0.0619, 23.9393, 0.0017, 0.4134, 0.4134, 0.3980, 0.2480, 0.1158, 0.2086, -9.6929, -1.7895, 0.2075, 0.3452, 2.2301, 4.5331, 0.0000, 0.0640, 22.4411, 0.0017
False	0.0001, 0.1799, 1985.9365, 0.2157, 0.0000, 0.0333, 112.0332, 0.0154, 0.8530, 0.8530, 0.1824, 0.4208, 0.0058, 0.3956, 119.9295, -35.0660, 0.0115, 0.5669, 1.9835, 2.0587, 0.0000, 0.0420, 28.6213, 0.0045
False	0.0000, 0.2535, 375.5524, 0.0291, 0.0000, 0.0818, 41.6340, 0.0082, 0.1435, 0.1435, 0.4204, 0.2121, 0.1061, 0.1053, 16.1782, -3.7545, 0.1918, 0.1906, 1.8836, 2.7261, 0.0000, 0.0751, 26.7130, 0.0038
False	0.0000, 0.2743, 349.8986, 0.0178, 0.0000, 0.0883, 35.9044, 0.0026, 0.8850, 0.8850, 0.3335, 0.3401, 0.0954, 0.3170, -472.7020, -5.4476, 0.1742, 0.4814, 2.0042, 2.4497, 0.0000, 0.0574, 26.9028, 0.0024
False	0.0000, 0.1633, 242.5658, 0.0098, 0.0000, 0.0383, 28.0897, 0.0015, 0.8972, 0.8972, 0.4185, 0.5360, 0.2504, 0.4191, 20.6464, 77.9204, 0.4006, 0.5907, 1.9076, 1.9747, 0.0000, 0.0332, 17.3236, 0.0015
False	0.0000, 0.2058, 1398.8583, 0.1112, 0.0000, 0.0446, 91.8044, 0.0092, 0.8340, 0.8340, 0.2568, 0.4774, 0.0520, 0.1644, 60.1306, -13.1271, 0.0989, 0.2824, 1.9673, 2.1649, 0.0000, 0.0521, 29.8263, 0.0046
False	0.0000, 0.2519, 337.6082, 0.0158, 0.0000, 0.0825, 35.5762, 0.0027, 0.3898, 0.3898, 0.3442, 0.4362, 0.2237, 0.2567, 21.4856, -6.2995, 0.3656, 0.4085, 1.9111, 2.3774, 0.0000, 0.0539, 17.4646, 0.0021
False	0.0000, 0.1661, 175.1642, 0.0069, 0.0000, 0.0365, 21.9223, 0.0013, 0.7974, 0.7974, 0.4420, 0.5358, 0.2150, 0.3665, -81.1702, -5.7794, 0.3540, 0.5364, 2.0249, 2.4185, 0.0000, 0.0357, 15.4855, 0.0010
False	0.0000, 0.6676, 504.2001, 0.0566, 0.0000, 0.3760, 50.8213, 0.0129, 0.2483, 0.2483, 0.1880, 0.0020, 0.0111, 0.0535, -13.2030, -1.0437, 0.0220, 0.1016, 2.1639, 47.7639, 0.0000, 0.1939, 26.4620, 0.0108
False	0.0000, 0.2018, 559.6750, 0.0283, 0.0000, 0.0756, 50.6365, 0.0029, 0.9093, 0.9093, 0.2593, 0.4450, 0.0768, 0.4255, 23.2117, -25.4782, 0.1427, 0.5970, 1.9174, 2.0817, 0.0000, 0.0350, 22.2444, 0.0019
False	0.0000, 0.1279, 565.4066, 0.0287, 0.0000, 0.0282, 51.1498, 0.0030, 0.9792, 0.9792, 0.1423, 0.4869, 0.0251, 0.6183, -63.7390, -12.0732, 0.0489, 0.7641, 2.0319, 2.1806, 0.0000, 0.0233, 11.9443, 0.0011
False	0.0000, 0.1524, 526.3229, 0.0232, 0.0000, 0.0541, 47.0829, 0.0023, 0.9568, 0.9568, 0.4334, 0.7150, 0.2601, 0.5671, 5.8959, 6.3589, 0.4128, 0.7238, 1.7100, 1.7282, 0.0000, 0.0181, 14.3744, 0.0012
False	0.0000, 0.1761, 687.7708, 0.0335, 0.0000, 0.0780, 57.2658, 0.0032, 0.9326, 0.9326, 0.5252, 0.7880, 0.5351, 0.4539, 3.4866, 2.9315, 0.6972, 0.6244, 1.5542, 1.4913, 0.0000, 0.0242, 14.8435, 0.0015
False	0.0000, 0.1538, 485.6218, 0.0215, 0.0000, 0.0606, 45.4742, 0.0021, 0.9654, 0.9654, 0.4947, 0.7614, 0.2577, 0.5354, 4.6826, 4.6348, 0.4097, 0.6974, 1.6480, 1.6451, 0.0000, 0.0167, 17.3273, 0.0011
False	0.0000, 0.1477, 507.9617, 0.0222, 0.0000, 0.0630, 45.3731, 0.0047, 0.9517, 0.9517, 0.5412, 0.4128, 0.3838, 0.5328, 3.7062, 3.8635, 0.5547, 0.6952, 1.5750, 1.5888, 0.0000, 0.0193, 15.1883, 0.0024
True	0.0000, 0.2519, 573.5672, 0.0286, 0.0000, 0.0992, 50.6660, 0.0029, 0.7046, 0.7046, 0.2561, 0.3900, 0.0331, 0.2763, 20.5437, -24.4429, 0.0641, 0.4329, 1.9072, 2.0853, 0.0000, 0.0532, 23.5238, 0.0017
True	0.0001, 0.2071, 1668.6889, 0.2000, 0.0000, 0.0640, 95.7941, 0.0138, 0.9293, 0.9293, 0.4186, 0.6989, 0.0553, 0.4583, 6.0350, 22.5751, 0.1048, 0.6286, 1.7157, 1.9152, 0.0000, 0.0338, 18.2442, 0.0064
True	0.0000, 0.1768, 841.9437, 0.0505, 0.0000, 0.0468, 63.2186, 0.0055, 0.9333, 0.9333, 0.4083, 0.6193, 0.2491, 0.5355, 5.3798, 5.7853, 0.3989, 0.6975, 1.6865, 1.7052, 0.0000, 0.0286, 28.0951, 0.0034
True	0.0000, 0.3136, 578.5110, 0.0302, 0.0000, 0.1061, 52.3380, 0.0032, 0.5427, 0.5427, -0.0288, 0.1040, 0.0045, 0.2291, -14.3198, -7.5905, 0.0089, 0.3728, 2.1502, 2.3035, 0.0000, 0.0763, 19.4844, 0.0015
True	0.0001, 0.2594, 1277.3638, 0.1260, 0.0000, 0.0699, 84.3829, 0.0108, 0.8659, 0.8659, 0.3972, 0.6449, 0.0917, 0.3863, 6.4424, 104.6259, 0.1681, 0.5574, 1.7313, 1.9811, 0.0000, 0.0404, 23.5199, 0.0074
True	0.0000, 0.3098, 667.5777, 0.0298, 0.0000, 0.1146, 56.0495, 0.0041, 0.4219, 0.4219, 0.2745, 0.3082, 0.0982, 0.1931, 10.1566, 63.9753, 0.1789, 0.3238, 1.8207, 1.9692, 0.0000, 0.0758, 26.8613, 0.0039
False	0.0003, 0.1165, 2304.0081, 0.4085, 0.0001, 0.0231, 125.6874, 0.0271, 0.9843, 0.9843, 0.4200, 0.7360, 0.0179, 0.6449, 6.6315, 46.7879, 0.0352, 0.7841, 1.7379, 1.9581, 0.0001, 0.0216, 17.3671, 0.0062
False	0.0001, 0.1441, 1494.3940, 0.1710, 0.0000, 0.0403, 98.0231, 0.0124, 0.9614, 0.9614, 0.4554, 0.7432, 0.0604, 0.5931, 5.1694, 15.8253, 0.1140, 0.7446, 1.6758, 1.8811, 0.0000, 0.0216, 23.3593, 0.0048
False	0.0003, 0.2982, 1973.7706, 0.3407, 0.0001, 0.0907, 112.1595, 0.0498, 0.7496, 0.7496, 0.4267, 0.2254, 0.0205, 0.3973, 6.6502, -5.7189, 0.0402, 0.5687, 1.7386, 2.4238, 0.0001, 0.0601, 49.0073, 0.0275
False	0.0002, 0.3266, 1742.9285, 0.2666, 0.0001, 0.1033, 103.4331, 0.0247, 0.7591, 0.7591, 0.4230, 0.3699, 0.0258, 0.3786, 6.1561, -7.1737, 0.0503, 0.5492, 1.7205, 2.3240, 0.0001, 0.0753, 32.9656, 0.0212
False	0.0000, 0.2532, 658.5429, 0.0237, 0.0000, 0.0988, 54.0110, 0.0028, 0.6229, 0.6229, 0.4284, 0.5814, 0.2359, 0.2769, 5.0948, 3.5551, 0.3817, 0.4337, 1.6719, 1.5609, 0.0000, 0.0456, 13.8253, 0.0021
False	0.0007, 0.1850, 2718.2545, 0.6197, 0.0003, 0.0598, 132.0804, 0.0836, 0.8921, 0.8921, 0.3382, 0.2693, 0.0088, 0.5394, 8.1648, -8.4098, 0.0175, 0.7008, 1.7818, 2.2699, 0.0002, 0.0387, 38.0646, 0.0315
False	0.0001, 0.2633, 1205.9484, 0.1183, 0.0000, 0.0780, 82.2393, 0.0199, 0.8145, 0.8145, 0.4227, 0.2480, 0.0949, 0.4403, 5.5348, -7.2589, 0.1734, 0.6114, 1.6939, 2.3195, 0.0000, 0.0580, 22.9922, 0.0142
False	0.0000, 0.1439, 1008.4052, 0.0815, 0.0000, 0.0279, 73.1883, 0.0085, 0.9785, 0.9785, 0.4588, 0.5778, 0.1809, 0.5762, 5.0006, 32.3770, 0.3064, 0.7311, 1.6667, 1.9401, 0.0000, 0.0299, 27.9443, 0.0061
False	0.0000, 0.2367, 954.3393, 0.0533, 0.0000, 0.0650, 68.1816, 0.0045, 0.8722, 0.8722, 0.4388, 0.6789, 0.2849, 0.3965, 4.8254, 4.6170, 0.4434, 0.5678, 1.6567, 1.6439, 0.0000, 0.0394, 19.4230, 0.0028
False	0.0001, 0.1796, 1732.7671, 0.1954, 0.0001, 0.0462, 105.1373, 0.0133, 0.9358, 0.9358, 0.4236, 0.6952, 0.0401, 0.5491, 5.9403, 15.7130, 0.0771, 0.7089, 1.7118, 1.8803, 0.0000, 0.0295, 16.8825, 0.0042
False	0.0001, 0.1386, 1270.8586, 0.1154, 0.0000, 0.0362, 85.7092, 0.0085, 0.9617, 0.9617, 0.4978, 0.7203, 0.0892, 0.6358, 4.6083, 8.4287, 0.1639, 0.7773, 1.6434, 1.7879, 0.0000, 0.0216, 19.7088, 0.0035
False	0.0000, 0.2459, 549.3812, 0.0280, 0.0000, 0.0934, 49.8584, 0.0030, 0.7110, 0.7110, 0.2823, 0.3865, 0.0832, 0.3603, 32.1761, -18.1410, 0.1536, 0.5297, 1.9397, 2.1167, 0.0000, 0.0392, 19.0319, 0.0014
False	0.0000, 0.1923, 584.8172, 0.0247, 0.0000, 0.0589, 51.0587, 0.0027, 0.9174, 0.9174, 0.3797, 0.6042, 0.3405, 0.4701, 6.0515, 5.0054, 0.5080, 0.6395, 1.7164, 1.6670, 0.0000, 0.0302, 16.0112, 0.0020
False	0.0002, 0.2421, 1975.5360, 0.2351, 0.0000, 0.0584, 108.5088, 0.0159, 0.8944, 0.8944, 0.4360, 0.6587, 0.0340, 0.4245, 7.1628, 57.0244, 0.0658, 0.5960, 1.7550, 1.9655, 0.0000, 0.0424, 31.7577, 0.0079
False	0.0000, 0.3548, 569.2298, 0.0295, 0.0000, 0.1544, 51.3878, 0.0031, 0.1561, 0.1561, 0.1293, 0.2028, 0.0253, 0.1256, -46.1948, -9.9957, 0.0494, 0.2231, 2.0443, 2.2223, 0.0000, 0.0941, 13.3093, 0.0016
False	0.0001, 0.1949, 1764.3513, 0.1828, 0.0000, 0.0412, 97.4776, 0.0127, 0.9642, 0.9642, 0.3768, 0.6206, 0.0654, 0.5090, 7.2607, -55.3545, 0.1227, 0.6746, 1.7579, 2.0368, 0.0000, 0.0325, 34.9620, 0.0103
False	0.0001, 0.2414, 1276.1388, 0.1176, 0.0000, 0.0724, 86.0018, 0.0095, 0.8200, 0.8200, 0.4612, 0.6169, 0.0917, 0.4275, 5.3064, 15.8170, 0.1680, 0.5990, 1.6829, 1.8811, 0.0000, 0.0431, 16.8315, 0.0073
False	0.0000, 0.2979, 924.9288, 0.0607, 0.0000, 0.0972, 64.8892, 0.0093, 0.8728, 0.8728, 0.4527, 0.3538, 0.2237, 0.4266, 5.5413, -15.2790, 0.3657, 0.5981, 1.6942, 2.1401, 0.0000, 0.0709, 24.8135, 0.0094
False	0.0000, 0.2808, 617.6140, 0.0279, 0.0000, 0.1106, 52.8325, 0.0032, 0.7657, 0.7657, 0.2160, 0.2939, 0.1699, 0.3763, 29.9076, -73.2556, 0.2905, 0.5468, 1.9353, 2.0277, 0.0000, 0.0663, 16.8591, 0.0025
False	0.0002, 0.2056, 2163.7598, 0.3051, 0.0001, 0.0455, 113.9181, 0.0195, 0.9573, 0.9573, 0.4105, 0.6728, 0.0228, 0.5086, 7.4679, -86.9681, 0.0447, 0.6743, 1.7638, 2.0233, 0.0001, 0.0342, 25.8104, 0.0093
False	0.0000, 0.1749, 791.1029, 0.0323, 0.0000, 0.0463, 60.0107, 0.0030, 0.9343, 0.9343, 0.3474, 0.6339, 0.4426, 0.5282, 6.8359, 4.2974, 0.6136, 0.6913, 1.7448, 1.6225, 0.0000, 0.0326, 18.6636, 0.0021
False	0.0000, 0.3269, 567.9141, 0.0294, 0.0000, 0.1535, 51.6553, 0.0031, 0.9092, 0.9092, 0.0894, 0.3706, 0.0212, 0.3284, -32.0243, -9.5402, 0.0416, 0.4944, 2.0645, 2.2342, 0.0000, 0.0610, 14.0532, 0.0013
False	0.0000, 0.4807, 699.1413, 0.0458, 0.0000, 0.2456, 58.9992, 0.0191, 0.8480, 0.8480, 0.2474, 0.0515, 0.2791, 0.2572, 12.6507, -2.2640, 0.4364, 0.4092, 1.8535, 3.5823, 0.0000, 0.1063, 17.1788, 0.0090
False	0.0000, 0.8250, 581.9038, 0.0306, 0.0000, 0.3929, 52.5359, 0.0033, 0.1768, 0.1768, -0.0335, -0.0555, 0.0010, 0.0358, -11.9566, -6.5684, 0.0019, 0.0691, 2.1825, 2.3592, 0.0000, 0.2492, 16.4330, 0.0014
False	0.0008, 0.2383, 2400.6078, 0.7307, 0.0003, 0.0761, 116.6610, 0.1454, 0.8522, 0.8522, 0.3731, 0.1664, 0.0071, 0.5000, 8.4429, -2.3319, 0.0142, 0.6667, 1.7882, 3.5017, 0.0003, 0.0587, 32.4167, 0.0845
False	0.0000, 0.6299, 575.5534, 0.0297, 0.0000, 0.3653, 51.0896, 0.0034, 0.9169, 0.9169, 0.2178, 0.2042, 0.2956, 0.2134, 81.4001, -9.3611, 0.4564, 0.3517, 1.9757, 2.2392, 0.0000, 0.1220, 14.1554, 0.0020
False	0.0000, 0.2038, 842.4998, 0.0465, 0.0000, 0.0535, 63.1951, 0.0097, 0.9247, 0.9247, 0.4150, 0.3099, 0.4065, 0.4955, 5.8364, 292.9174, 0.5780, 0.6627, 1.7074, 1.9932, 0.0000, 0.0425, 27.2353, 0.0065
False	0.0000, 0.2028, 1683.4224, 0.1799, 0.0000, 0.0678, 97.2129, 0.0128, 0.9612, 0.9612, 0.4443, 0.7437, 0.1124, 0.3732, 6.0339, 13.1987, 0.2020, 0.5436, 1.7157, 1.8591, 0.0000, 0.0342, 22.7140, 0.0045
False	0.0000, 0.1933, 776.6644, 0.0364, 0.0000, 0.0483, 59.4568, 0.0036, 0.9263, 0.9263, 0.4758, 0.6718, 0.3775, 0.4880, 4.5865, 4.0627, 0.5480, 0.6559, 1.6420, 1.6050, 0.0000, 0.0355, 19.9137, 0.0033
False	0.0000, 0.5611, 586.9993, 0.0311, 0.0000, 0.2532, 52.3434, 0.0034, 0.1375, 0.1375, -0.0029, -0.0077, 0.0011, 0.0877, -10.7383, -5.9298, 0.0022, 0.1613, 2.2054, 2.4057, 0.0000, 0.1795, 17.2996, 0.0015
False	0.0000, 0.1827, 869.2225, 0.0552, 0.0000, 0.0538, 66.5545, 0.0050, 0.9147, 0.9147, 0.4160, 0.6967, 0.2955, 0.4407, 5.4298, 5.7201, 0.4562, 0.6118, 1.6890, 1.7024, 0.0000, 0.0334, 13.1123, 0.0022
False	0.0004, 0.2548, 2188.3841, 0.3717, 0.0002, 0.0865, 120.3222, 0.0253, 0.9240, 0.9240, 0.4443, 0.6602, 0.0150, 0.4275, 6.4948, 681.3574, 0.0295, 0.5989, 1.7331, 1.9971, 0.0001, 0.0428, 17.1187, 0.0082
False	0.0008, 0.5325, 2035.4453, 2.0867, 0.0004, 0.2649, 109.3788, 1.4449, 0.4278, 0.4278, 0.4234, 0.0136, 0.0065, 0.2635, 8.0368, -0.2587, 0.0130, 0.4171, 1.7787, -0.6981, 0.0003, 0.1627, 47.8480, 0.5832
False	0.0001, 0.2867, 1670.2023, 0.2156, 0.0000, 0.1173, 96.9347, 0.0158, 0.3757, 0.3757, 0.4581, 0.6727, 0.0518, 0.2351, 6.1291, 18.7844, 0.0985, 0.3807, 1.7195, 1.8989, 0.0000, 0.0725, 24.5414, 0.0055
False	0.0000, 0.3039, 1155.3125, 0.0860, 0.0000, 0.1011, 75.6807, 0.0082, 0.6574, 0.6574, 0.4129, 0.5074, 0.2517, 0.2489, 6.3376, 978.1356, 0.4022, 0.3986, 1.7274, 1.9980, 0.0000, 0.0638, 25.8980, 0.0076
False	0.0000, 0.1598, 319.0269, 0.0116, 0.0000, 0.0333, 33.1901, 0.0017, 0.9304, 0.9304, 0.3040, 0.4834, 0.2422, 0.4987, 32.3077, -58.4164, 0.3899, 0.6655, 1.9400, 2.0348, 0.0000, 0.0297, 27.8640, 0.0018
False	0.0000, 0.2110, 297.5720, 0.0114, 0.0000, 0.0446, 31.4576, 0.0014, 0.8409, 0.8409, 0.2722, 0.6198, 0.1254, 0.3594, 99.3684, -46.9502, 0.2229, 0.5287, 1.9801, 2.0435, 0.0000, 0.0423, 20.8332, 0.0011
False	0.0000, 0.1524, 526.3229, 0.0232, 0.0000, 0.0541, 47.0829, 0.0023, 0.9568, 0.9568, 0.4334, 0.7150, 0.2601, 0.5671, 5.8959, 6.3589, 0.4128, 0.7238, 1.7100, 1.7282, 0.0000, 0.0181, 14.3744, 0.0012
False	0.0000, 0.2331, 288.8834, 0.0130, 0.0000, 0.0565, 31.7210, 0.0016, 0.8775, 0.8775, 0.1785, 0.2922, 0.0247, 0.3602, -11.2309, -4.1757, 0.0482, 0.5297, 2.1955, 2.6298, 0.0000, 0.0502, 9.2062, 0.0008
False	0.0000, 0.1935, 288.5792, 0.0121, 0.0000, 0.0550, 32.0956, 0.0016, 0.9340, 0.9340, 0.2082, 0.3760, 0.0932, 0.4686, -41.0297, -6.6031, 0.1705, 0.6382, 2.0500, 2.3569, 0.0000, 0.0334, 15.5095, 0.0009
False	0.0000, 0.1900, 308.5756, 0.0134, 0.0000, 0.0583, 32.8594, 0.0031, 0.9306, 0.9306, 0.2978, 0.1828, 0.2859, 0.4839, 15.8989, -5.1457, 0.4447, 0.6522, 1.8816, 2.4824, 0.0000, 0.0300, 9.7224, 0.0017
False	0.0000, 0.1201, 694.5869, 0.0419, 0.0000, 0.0318, 58.7950, 0.0039, 0.9659, 0.9659, 0.4049, 0.7758, 0.2100, 0.5757, 6.0387, 8.3787, 0.3471, 0.7307, 1.7159, 1.7868, 0.0000, 0.0134, 10.0834, 0.0005
False	0.0000, 0.1056, 413.5030, 0.0206, 0.0000, 0.0199, 39.9364, 0.0047, 0.9751, 0.9751, 0.4361, 0.3920, 0.5484, 0.6278, 5.1516, 20.1151, 0.7084, 0.7714, 1.6749, 1.9053, 0.0000, 0.0158, 10.1090, 0.0022
